id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
11418,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Black Tshirts
14956,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Status Quo Men Printed White Tshirts
41966,Boys,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Surfs Up Black T-shirt
13941,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirts
27348,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Tantra Women 3G White T-shirt
44870,Men,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,Puma Men Red Foundation Beach Shorts
39424,Men,Apparel,Topwear,Shirts,Red,Winter,2016.0,Casual,U.S. Polo Assn. Denim Co. Men Red Polo T-Shirt
24995,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,United Colors of Benetton Boys Boys Blue Washed Jeans
52129,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Doodle Boys white Printed T-Shirt
2972,Men,Apparel,Topwear,Shirts,White,Fall,2010.0,Casual,Puma Men's Sless White T-shirt
31649,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Indigo Nation Men Striped Blue Shirt
8474,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers For Her Women Scarf Shirt Black Tops
13519,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Casual,Spykar Men Stripes White Sweatshirts
28556,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Nike Men Club Polo Black T-shirt
23982,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Peter England Men White Striped Shirt
10992,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Inkfruit Men Dust Rider Purple Tshirts
53269,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Locomotive Men White Shirt
4817,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Sports,ADIDAS Men's AP ST Black T-shirt
12659,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Stripes White Shirts
9506,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men White Stripes Shirts
29616,Men,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Formal,Indigo Nation Men Maroon Shirt
3800,Unisex,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,Tantra  Kid's Yumm Pink Kidswear
4219,Boys,Apparel,Topwear,Shirts,Orange,Summer,2011.0,Casual,Disney Kids Boy's Orange Colour Blast Kidswear
9162,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Callum Blue Jeans
48245,Boys,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Avengers Boys Black Printed T-shirt
12833,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Ant Kids Spirit Green Tshirts
29272,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Wrangler Women Purple Shirt
51368,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans
40028,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue & White Chelsea FC T-shirt
15018,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,ADIDAS Men Printed Grey Sweatshirts
48077,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,French Connection Men Red T-shirt
8282,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Mr.Men Men's Teal Blue T-shirt
29040,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,ADIDAS Men NBA Blue T-shirt
43659,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,ONLY Women Pink Dress
31279,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Puma Men Bonn Graphic Navy Blue T-shirt
29286,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Wrangler Men Adino Stripe White Shirt
20139,Women,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Wrangler Women Puff Brown Shirt
24599,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Mr. Men Men Purple Printed T-shirt
39226,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Tiered Dress
48083,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,French Connection Women Blue Dress
8276,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Mr.Men Men's Melange Grey T-shirt
27912,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Scullers For Her Women Striped Black Trousers
8612,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Navy Blue Polo T-Shirts
26498,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Puma Men Drips Grey T-shirt
2328,Men,Apparel,Topwear,Shirts,White,Fall,2010.0,Casual,Reebok Men Graphic White T-shirt
6788,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Timberland Men Claremont Plaid Blue Shirt
8420,Girls,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Doodle Girl's Crazy And Funny Pink Kidswear
16803,Girls,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,ANT Kids Girls Solid Beige Short
7468,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Proline Men Black Polo T-shirt
14768,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Formal,Arrow Men White Shirt
33976,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Femella Women Check Navy Blue Dress
2787,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Ediots Men's Lega Kya Photu Black T-shirt
12202,Men,Apparel,Topwear,Shirts,Yellow,Summer,2013.0,Casual,Basics Men Yellow Polo T-shirt
6327,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,UCB Men Ben Logo Chest White Shirt
15027,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011.0,Casual,ADIDAS Women Solid Pink Sweatshirts
57292,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,French Connection Men Blue Shirt
21020,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Black Coffee Men Solid Black Slim Fit Shirt
5790,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,ADIDAS Men's Crane White T-shirt
37145,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Casual,Wills Lifestyle Men Striped Lavender Shirt
38931,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Jeans
24552,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Nike Women Blue T-shirt
43692,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Doodle Boys Printed White T-shirt
6929,Women,Apparel,Topwear,Shirts,Brown,Summer,2011.0,Casual,s.Oliver Women's Tank Brown Top
12030,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Red Striped Shirt
17542,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White & Black Striped Shirt
9961,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Sports,Nike Men Medals Crew White T-Shirts
6115,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,UCB Men's United Colors Flock Navy T-shirt
16490,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Locomotive Men Printed Grey TShirt
37521,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Madagascar3 Infant Boys Light Blue Shorts
21444,Women,Apparel,Topwear,Shirts,Cream,Winter,2012.0,Casual,Roxy Women CreamT-shirt
15671,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans
4226,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Probase Men's Last Week Grey T-shirt
38569,Men,Apparel,Bottomwear,Shorts,Navy Blue,Spring,2013.0,Casual,Nike Men Navy Blue Shorts
1754,Men,Apparel,Topwear,Shirts,Black,Fall,2010.0,Sports,Lotto Men Marcello Black T-shirt
9539,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Sports,Nike Men Asss Crusier Graphic Blue T-Shirts
29629,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Indigo Nation Men Check Black Shirt
47656,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Printed Dress
6571,Men,Apparel,Topwear,Shirts,Yellow,Winter,2011.0,Casual,Inkfruit Men's Barcode Lemon Yellow T-shirt
12666,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Probase Men Check Grey Shirts
35878,Boys,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Marvel Boys Comics Purple T-shirt
27581,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Scullers Men Green & Navy Blue Striped T-shirt
51501,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans
7691,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Sports,Puma Women's Logo Plus Black T-shirt
37713,Men,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,John Players Men Polo Maroon T-shirt
4014,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Myntra Men's Sadhu 1/2 Sleeve Black T-shirt
24304,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,ADIDAS Men Printed Black Sweatshirt
14757,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Stripes Blue Shirts
33949,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,ADIDAS Men Black & White Striped Polo T-shirt
15685,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Highlander Men Classic Chinos Khaki Trousers
52142,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Femella Women Blue Polo T-Shirt
57430,Women,Apparel,Topwear,Shirts,Green,Summer,2015.0,Casual,Angry Birds Women Green T-shirt
2125,Women,Apparel,Topwear,Shirts,White,Winter,2010.0,Casual,Lee Women White Shirt
7457,Men,Apparel,Topwear,Shirts,Burgundy,Summer,2011.0,Casual,Proline Men Burgundy Striped Polo T-shirt
34350,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Myntra Men Purple T-shirt
6585,Men,Apparel,Topwear,Shirts,Purple,Winter,2011.0,Casual,Inkfruit Men's Mementos Of A Travel Purple T-shirt
13740,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Belmonte Men Check Grey Shirts
43030,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Scullers Men Navy Blue Shirt
2317,Men,Apparel,Topwear,Shirts,White,Fall,2010.0,Casual,Reebok Men Tri Color White T-shirt
16232,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Puma Men Ess Hooded Grey Sweatshirt
5132,Women,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Wrangler Women's Side Paisley Green T-shirt
13324,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Gini and Jony Kids Boys Check Blue Shirts
42586,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,United Colors of Benetton Men Green Printed T-shirt
14101,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Flying Machine Men Printed White Tshirts
20334,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mr.Men Men Printed Blue Tshirt
5556,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Mr.Men Men's Perfect Black T-shirt
11473,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Summer White Shirts
41303,Boys,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Navy Blue Shirt
10793,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Authentic Rope Embro Red Shirts
57054,Women,Apparel,Dress,Dresses,Yellow,Summer,2012.0,Casual,Elle Yellow Vintage Shift Dress
31246,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Puma Men Black Polo T-shirt
9995,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2011.0,Casual,Gini And Jony Girls Su Scotia Sko Pink Skirts
8847,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men White Striped Shirt
16464,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Locomotive Men Check Green Shirt
16804,Girls,Apparel,Dress,Dresses,White,Fall,2011.0,Casual,ANT Kids Girls Printed White Dress
12498,Women,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,United Colors of Benetton Women Short Green T-shirt
16038,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt
34368,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Myntra Men Black Do Bananas T-shirt
2921,Women,Apparel,Topwear,Shirts,Multi,Fall,2010.0,Casual,DUSG Women's Brown Polo T-shirt
1798,Men,Apparel,Topwear,Shirts,Black,Fall,2010.0,Sports,Domyos Men Slt Compression T-shirt
25028,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Sports,Nike Men Speed Fly Black T-shirt
22803,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green Printed T-shirt
13778,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Belmonte Men Solid Grey Trousers
28505,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,Nike Men Tempo Grey Shorts
39221,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Femella Women Purple Dress
48084,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,French Connection Women Red Dress
19626,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White T-shirt
8271,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mr.Men Men's White Round Neck T-shirt
3699,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Tantra Women's Shloka Navy Long T-shirt
27915,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Scullers For Her Women Striped Black Trousers
9191,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,SPYKAR Men Slim Fit Free Republic Wheeler Spirit Blue Jeans
2579,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Sports,Domyos Women's Blue Short
7837,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Proline Men Purple T-shirt
11679,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Lee Men Check Grey Shirts
1906,Men,Apparel,Topwear,Shirts,Cream,Winter,2010.0,Casual,FIFA Mens 1905 Football Federation T-shirt
24758,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Ed Hardy Men Black T-shirt
43498,Men,Apparel,Topwear,Shirts,Grey Melange,Summer,2012.0,Casual,French Connection Men Grey Melange T-shirt
48070,Men,Apparel,Topwear,Shirts,Off White,Summer,2012.0,Casual,French Connection Men Off White T-shirt
8285,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Mr.Men Men's Charcoal Grey T-shirt
29047,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,ADIDAS Men Aess Logo Black T-shirt
6911,Women,Apparel,Topwear,Shirts,Maroon,Summer,2011.0,Casual,Tantra Women's Page 03 Burgundy T-shirt
48242,Boys,Apparel,Topwear,Shirts,Grey Melange,Summer,2012.0,Casual,Avengers Boys Grey Printed T-shirt
30358,Men,Apparel,Topwear,Shirts,Off White,Summer,2012.0,Casual,Myntra Men Rodeo Off White T-shirt
42778,Boys,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Allen Solly Kids Green T-shirt
12008,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt
9959,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Sports,Nike Men As Ss Challen Red T-Shirts
12834,Unisex,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Ant Unisex Cute Chick Blue Tshirts
17922,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Nike Mens Polo Dark Brown T-shirt
9501,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men white black grey check Shirts
3807,Boys,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Disney Kids Boy's Red Mickey Ship Kidswear
29611,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Indigo Nation Men Check Blue Shirt
6549,Women,Apparel,Topwear,Shirts,Green,Summer,2011.0,Sports,Nike Women's Miler Yellow T-shirt
41599,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Basics Men Blue Shirt
4810,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Sports,ADIDAS Men's Star Polo White Polo T-shirt
3209,Women,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Tantra Women's Prism Purple T-shirt
48414,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Printed T-shirt
9733,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indian Terrain Men Chase Green Shirts
23119,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Quechua Men Warm Fleece Grey Sweatshirt
39810,Men,Apparel,Bottomwear,Trousers,Brown,Spring,2013.0,Formal,Peter England Men Brown Formal Trousers
10794,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Warnick Square Block Navy Blue Shirts
57053,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Elle Pink Vintage Dress
13111,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,ADIDAS Men F 50 Style Black Shorts
31241,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Puma Men Attack Black T-shirt
7808,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Proline Men Red Polo T-shirt
9992,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Sports,Nike Men As Squad Flc Navy Blue Sweatshirts
8840,Men,Apparel,Bottomwear,Trousers,Charcoal,Winter,2012.0,Casual,Scullers Men Black Checked Trousers
16463,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Locomotive Men Check Yellow Shirt
13323,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Gini and Jony Kids Boys Stripes Green Tshirts
44676,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Wills Lifestyle Women White Shirt
20333,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Mr.Men Men Printed Black Tshirt
14106,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Flying Machine Men Printed Maroon Tshirts
41304,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys White Check Shirt
2310,Men,Apparel,Topwear,Shirts,Red,Fall,2010.0,Sports,Nike Mens Raffel Red T-shirt
43037,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Scullers Men Green & Navy Blue Shirt
13747,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Belmonte Men Check Blue Shirts
27572,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Scullers Men Black Shirt
5135,Women,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Wrangler Women's Photo Print Blue T-shirt
1595,Men,Apparel,Topwear,Shirts,Black,Spring,2010.0,Sports,Domyos Men Good Stroke Black T-shirt
14750,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Formal,Arrow Men Stripes White Shirts
15682,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Classic Chinosdk.Cream Trousers
52145,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Femella Women Grey Polo T-Shirt
57437,Women,Apparel,Topwear,Shirts,Off White,Summer,2015.0,Casual,Angry Birds Women Off White T-shirt
41552,Men,Apparel,Topwear,Shirts,Blue,Winter,2015.0,Casual,Probase Blue & Black Checked Slim Fit Casual Shirt
8418,Girls,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Doodle Girl's Crazy Funny Blue Kidswear
16007,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Turtle Stripes Men Red TShirt
7450,Men,Apparel,Topwear,Shirts,Cream,Summer,2011.0,Casual,Proline Men Cream Striped Polo T-shirt
34357,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Prayer T-shirt
6582,Men,Apparel,Topwear,Shirts,Navy Blue,Winter,2011.0,Casual,Inkfruit Men's The Last War Navy T-shirt
12661,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Probase Men Stripes Blue Shirts
27586,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers Men White & Green Striped T-shirt
7696,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Urban Yoga Men's Ganesha Red Black T-shirt
51506,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans
34191,Boys,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Printed Red T-shirt
37714,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Polo Blue T-shirt
24303,Men,Apparel,Topwear,Sweatshirts,Charcoal,Fall,2011.0,Casual,ADIDAS Men Printed Charcoal Sweatshirt
1561,Women,Apparel,Topwear,Shirts,White,Fall,2010.0,Sports,Quechua Women Sweat Proof White T-shirt
4221,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Probase Men's Graphic Black T-shirt
15676,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans
21443,Women,Apparel,Topwear,Shirts,Blue,Winter,2012.0,Casual,Roxy Women Blue T-shirt
24131,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,ADIDAS Men Printed White T-shirt
18169,Girls,Apparel,Dress,Dresses,Pink,Fall,2011.0,Casual,Doodle Kids Girls Party Frock Pink Dress
6576,Men,Apparel,Topwear,Shirts,White,Winter,2011.0,Casual,Inkfruit Men's Music Train White T-shirt
47651,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,Femella Women Grey Lace Dress
38936,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue Shorts
5797,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,ADIDAS Men's Bam Blue T-shirt
37142,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Casual,Wills Lifestyle Men Lavender Gingham Shirt
43695,Boys,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Doodle Boys Printed Yellow T-shirt
12037,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Solid White Shirts
6112,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,UCB Men's Benetton Logo Navy T-shirt
17545,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Mark Taylor Men Brown & White Striped Shirt
9966,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Sports,Nike Women As Statement White T-Shirts
16497,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Printed Red TShirt
2780,Men,Apparel,Topwear,Shirts,Blue,Winter,2015.0,Casual,Ediots Men's God Loves PPL Turquoise T-shirt
28996,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Status Quo Men Printed Blue T-shirt
6320,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,UCB Men Small Checks Yellow Shirt
44682,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Wills Lifestyle Women Blue Dress
57295,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,French Connection Men Blue Shirt
19610,Women,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,United Colors of Benetton Women Green T-shirt
46914,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans
27923,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers Women Black Trousers
5558,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Reebok Men Lifestyle Green T-shirt
57268,Men,Apparel,Topwear,Shirts,Teal,Summer,2012.0,Casual,The Amazing Spiderman Men Teal Printed T-shirt
14933,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Casual,Status Quo Men Check Navy Blue Shorts
39217,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Femella Women Floral Red Dress
52528,Women,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Pepe Jeans Women Black Jeans
31248,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Puma Men Red Polo T-shirt
7801,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy Polo T-shirt
14759,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Arrow Men Solid Brown Shirts
33947,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue & White Polo T-shirt
38593,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Nike Women Printed Scoop Black T-shirt
44815,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans
18194,Women,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Flying Machine Women Graphic Green Tshirt
8411,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Sports,ADIDAS Men Pre St Cl Jsy Black T-Shirts
16832,Women,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Little Miss Women Printed Pink Tshirt
7459,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Proline Men Green Striped Polo T-shirt
2319,Men,Apparel,Topwear,Shirts,Orange,Fall,2010.0,Sports,Reebok Men Shiamak Orange T-shirt
35882,Boys,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Jungle Book Boys Lets Explore Red T-shirt
28533,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Sports,Nike Men Gym Grey T-shirt
11019,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Women Check Purple Shirt
4228,Men,Apparel,Topwear,Shirts,Maroon,Summer,2011.0,Casual,Probase Men's Outdoor Event Maroon Tshirt
38567,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Nike Men Black Reflective Shorts
17914,Men,Apparel,Topwear,Shirts,Black,Spring,2013.0,Casual,Nike Mens Polo Black T-shirt
9537,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Sports,Nike Men As Goaline Ss Black T-Shirts
47658,Women,Apparel,Bottomwear,Skirts,Purple,Summer,2012.0,Casual,Femella Women Purple & Black Skirt
